counter, keyextract, sign, verify, total 
474,31.601600,39.683200,34.891200,106.176000 
475,26.557000,39.850900,24.469000,90.876900 
476,43.822800,35.663400,40.273000,119.759200 
477,57.634500,39.447500,20.489600,117.571600 
478,36.631900,34.210800,19.103200,89.945900 
479,37.362700,50.211400,24.530400,112.104500 
480,32.303900,39.872800,19.043900,91.220600 
481,59.879400,53.690000,29.589000,143.158400 
482,36.554800,34.401900,19.149400,90.106100 
483,31.405700,39.431000,19.183500,90.020200 
484,79.097000,42.133100,19.145400,140.375500 
485,26.364600,55.235300,24.728000,106.327900 
486,36.449000,50.089700,41.765200,128.303900 
487,73.156700,55.668200,19.397600,148.222500 
488,26.148800,50.261400,46.543700,122.953900 
489,41.839600,49.957400,24.271800,116.068800 
490,41.971700,50.371500,35.055200,127.398400 
491,26.210400,34.100500,34.974100,95.285000 
492,47.225000,50.301200,19.161700,116.687900 
493,47.252100,44.824700,24.867700,116.944500 
494,63.455600,40.071500,19.182500,122.709600 
495,31.240800,39.420000,19.004600,89.665400 
496,62.652100,39.483700,19.165600,121.301400 
497,58.156800,34.202900,30.033500,122.393200 
498,36.729500,39.543300,40.488200,116.761000 
499,26.347700,50.131400,29.792400,106.271500 
500,57.626100,39.550400,19.369700,116.546200 
