counter, keyextract, sign, verify, total 
254,1.994400,2.829500,5.337600,10.161500 
255,1.828800,2.737400,5.045800,9.612000 
256,2.008900,2.801000,5.138100,9.948000 
257,1.857200,2.828000,5.218500,9.903700 
258,2.630800,2.794200,4.999700,10.424700 
259,1.841400,2.834100,5.196800,9.872300 
260,1.925700,2.806600,5.035500,9.767800 
261,1.974100,2.775100,5.144400,9.893600 
262,1.869700,2.858900,5.139100,9.867700 
263,2.013700,2.860100,5.073200,9.947000 
264,3.487200,2.835000,5.034000,11.356200 
265,1.869100,2.854400,5.066600,9.790100 
266,1.919000,2.766000,4.974600,9.659600 
267,2.973900,2.788900,5.027400,10.790200 
268,1.849600,2.753500,4.984800,9.587900 
269,1.851600,2.751900,4.976700,9.580200 
270,2.375700,2.737400,4.966000,10.079100 
271,1.795000,2.737400,4.984400,9.516800 
272,1.850200,2.775000,5.024800,9.650000 
273,1.895100,2.760600,4.969800,9.625500 
274,1.900600,2.800700,5.105300,9.806600 
275,1.887900,2.790000,5.058500,9.736400 
276,2.679800,2.763700,5.252800,10.696300 
277,1.823800,2.781600,5.103100,9.708500 
278,2.062900,2.735700,5.009800,9.808400 
279,1.896300,2.805800,5.242900,9.945000 
280,1.949500,2.776900,5.073800,9.800200 
281,1.985600,2.839600,5.245500,10.070700 
282,2.515500,2.820100,5.258200,10.593800 
283,1.983300,2.797800,5.131200,9.912300 
284,1.859300,2.801800,5.118400,9.779500 
285,1.865700,2.708500,5.143400,9.717600 
286,2.115600,2.805000,5.063600,9.984200 
287,1.868600,2.965700,5.554000,10.388300 
288,2.435600,2.787000,4.993200,10.215800 
289,1.978700,2.830700,5.078700,9.888100 
290,1.873900,2.784400,4.936200,9.594500 
291,1.821700,2.761800,4.942300,9.525800 
292,1.903300,2.792000,5.039700,9.735000 
293,1.871500,2.741300,5.073200,9.686000 
294,2.535400,2.773200,5.044400,10.353000 
295,1.824800,2.801300,5.260400,9.886500 
296,2.048600,2.839600,5.028700,9.916900 
297,1.877400,2.751100,5.325100,9.953600 
298,1.929400,2.888700,5.148000,9.966100 
299,2.070600,2.757300,5.339700,10.167600 
300,2.468200,2.782300,5.163000,10.413500 
301,2.079700,2.834000,5.175300,10.089000 
302,1.896000,2.796100,5.231100,9.923200 
303,1.971300,2.856600,6.129900,10.957800 
304,2.935800,3.325800,5.536400,11.798000 
305,2.088000,2.835000,5.160900,10.083900 
306,2.478700,2.812700,5.062800,10.354200 
307,1.879900,2.757400,4.970700,9.608000 
308,1.810500,2.796100,5.000800,9.607400 
309,3.208400,2.770100,5.055800,11.034300 
310,1.821900,2.741500,5.061500,9.624900 
311,1.874600,2.787800,4.921300,9.583700 
312,2.466700,2.731100,4.928300,10.126100 
313,1.830700,2.778400,5.245600,9.854700 
314,2.067100,2.791200,4.975500,9.833800 
315,1.867000,2.815100,5.173300,9.855400 
316,1.976400,2.788900,4.981900,9.747200 
317,1.890200,2.806800,5.220100,9.917100 
318,2.407500,3.137100,5.245000,10.789600 
319,1.928800,2.872400,5.177900,9.979100 
320,2.725000,2.866400,5.182000,10.773400 
321,1.922600,2.799200,5.459000,10.180800 
322,2.071900,2.702100,5.106600,9.880600 
323,2.081300,2.796700,5.206500,10.084500 
324,2.412400,2.859200,5.240700,10.512300 
325,2.209000,2.810500,5.034200,10.053700 
326,1.858800,2.775100,5.026700,9.660600 
327,1.911000,2.767500,5.076600,9.755100 
328,2.001600,2.849700,5.220600,10.071900 
329,1.846500,2.771500,4.970500,9.588500 
330,2.336700,2.797300,5.044800,10.178800 
331,1.948600,2.771900,5.174300,9.894800 
332,1.931000,2.752300,5.077400,9.760700 
333,1.837500,2.788100,5.107900,9.733500 
334,1.881500,2.797700,5.124300,9.803500 
335,2.024900,2.814000,5.099700,9.938600 
336,2.593000,2.780200,5.065700,10.438900 
337,1.967900,2.816000,5.136900,9.920800 
338,2.108400,2.861900,5.238000,10.208300 
339,1.923200,2.707900,5.168000,9.799100 
340,1.973100,2.920600,5.350700,10.244400 
341,1.954800,2.941500,5.527900,10.424200 
342,2.666900,2.832600,4.949200,10.448700 
343,1.904500,2.957500,5.274300,10.136300 
344,1.865600,2.792600,5.658000,10.316200 
