counter, keyextract, sign, verify, total 
480,7.162100,3.482600,4.941000,15.585700 
481,7.560500,3.931900,5.130100,16.622500 
482,7.708400,3.854300,4.992700,16.555400 
483,7.590100,3.923700,5.204400,16.718200 
484,7.194600,3.529100,4.923500,15.647200 
485,7.153900,3.629600,5.096800,15.880300 
486,7.177000,3.531700,5.067800,15.776500 
487,7.153300,3.608500,4.974500,15.736300 
488,7.111300,3.684400,4.946300,15.742000 
489,7.215500,3.588500,5.068600,15.872600 
490,7.662700,3.640200,4.874300,16.177200 
491,7.320400,3.457500,5.036000,15.813900 
492,7.170900,3.846600,5.572400,16.589900 
493,7.147900,3.531900,4.857500,15.537300 
494,7.033500,3.530600,5.156400,15.720500 
495,7.257000,3.494800,5.001100,15.752900 
496,7.226500,3.490300,5.075200,15.792000 
497,7.133600,3.508400,4.969200,15.611200 
498,7.176000,3.563300,5.331500,16.070800 
499,7.547300,3.630300,5.482800,16.660400 
500,8.390700,3.664000,5.242700,17.297400 
