counter, keyextract, sign, verify, total 
408,10.416500,15.219900,6.174500,31.810900 
409,10.244700,15.162400,6.174900,31.582000 
410,10.223800,15.070900,6.095300,31.390000 
411,11.224500,15.294300,6.399800,32.918600 
412,10.461000,15.154900,6.752500,32.368400 
413,10.412200,15.352800,6.346800,32.111800 
414,10.539500,15.548900,6.968600,33.057000 
415,10.772400,15.588000,6.294800,32.655200 
416,10.410900,15.116100,6.222200,31.749200 
417,10.347300,15.042700,6.186300,31.576300 
418,10.215200,15.160600,7.064200,32.440000 
419,10.303000,15.129300,6.421200,31.853500 
420,10.428800,15.036300,6.339300,31.804400 
421,10.366800,15.191400,6.375200,31.933400 
422,10.322000,14.942700,6.155500,31.420200 
423,10.587500,15.358900,6.288300,32.234700 
424,10.355100,15.363300,6.855600,32.574000 
425,10.585500,15.991200,6.400500,32.977200 
426,10.479700,15.108900,6.163700,31.752300 
427,10.379400,15.042500,6.178200,31.600100 
428,10.375300,15.047100,6.188700,31.611100 
429,10.335500,15.104100,6.122000,31.561600 
430,10.342300,15.033900,6.644200,32.020400 
431,10.444000,14.865900,5.975000,31.284900 
432,10.242900,15.087000,6.230600,31.560500 
433,10.456300,15.136700,6.308600,31.901600 
434,10.383000,15.117700,6.262200,31.762900 
435,10.412100,15.206800,6.287000,31.905900 
436,10.583200,15.083500,6.920400,32.587100 
437,10.314900,14.937700,6.084000,31.336600 
438,10.275700,14.973100,6.022400,31.271200 
439,10.213100,15.071100,6.211400,31.495600 
440,10.352800,15.270000,6.187900,31.810700 
441,10.325800,15.310700,6.189800,31.826300 
442,14.145400,15.207800,6.879700,36.232900 
443,10.333400,15.324100,6.230000,31.887500 
444,10.349700,15.049100,6.190000,31.588800 
445,10.201800,15.036600,6.155700,31.394100 
446,10.243100,15.285800,6.187400,31.716300 
447,10.263500,15.120600,6.180400,31.564500 
448,10.362300,15.103800,6.828000,32.294100 
449,10.369200,15.154200,6.282800,31.806200 
450,10.265700,15.101000,6.282300,31.649000 
451,10.322700,14.923700,6.195200,31.441600 
452,10.335200,15.918500,6.976100,33.229800 
453,11.570000,15.313900,6.435400,33.319300 
454,10.275300,15.019000,6.746200,32.040500 
455,10.443700,15.195100,6.173800,31.812600 
456,10.309000,15.235500,6.899600,32.444100 
457,10.409700,15.057700,6.276200,31.743600 
458,10.293900,14.961500,6.075000,31.330400 
459,10.262900,14.915000,6.069600,31.247500 
460,10.267100,15.524000,8.941400,34.732500 
461,10.354300,15.309100,5.950500,31.613900 
462,10.405000,15.438400,6.067200,31.910600 
463,10.781600,15.497300,6.217800,32.496700 
464,10.454900,15.362600,6.101900,31.919400 
465,10.428500,15.294100,6.215700,31.938300 
466,10.366600,15.050500,6.639000,32.056100 
467,10.424800,15.212200,6.313600,31.950600 
468,10.430600,15.239500,6.479300,32.149400 
469,10.292400,15.323100,6.389000,32.004500 
470,10.316700,15.170100,6.320600,31.807400 
471,10.413800,15.362100,6.573500,32.349400 
472,10.723000,15.203400,7.405300,33.331700 
473,11.480900,15.161500,6.098200,32.740600 
474,10.274100,14.934900,6.257500,31.466500 
475,10.247200,15.023300,6.229500,31.500000 
476,10.393600,15.229100,6.301400,31.924100 
477,10.350700,15.225100,6.238100,31.813900 
478,10.370900,15.079400,6.739000,32.189300 
479,10.676900,16.038300,6.551300,33.266500 
480,10.477800,15.607100,6.152600,32.237500 
481,10.801200,15.089600,6.411600,32.302400 
482,10.291800,15.089300,6.200800,31.581900 
483,10.344600,15.167600,6.363900,31.876100 
484,10.287800,15.283300,6.860600,32.431700 
485,10.229900,15.094600,6.168400,31.492900 
486,10.400400,21.082600,6.038500,37.521500 
487,10.397100,16.042000,9.452300,35.891400 
488,10.308800,15.170800,6.152600,31.632200 
489,10.370400,15.079200,6.262500,31.712100 
490,10.361100,15.146800,6.726900,32.234800 
491,10.370400,15.242600,6.378900,31.991900 
492,10.230200,15.122800,6.227600,31.580600 
493,10.233200,15.192500,6.177700,31.603400 
494,10.227700,15.024400,6.198000,31.450100 
495,10.262400,15.128100,6.209600,31.600100 
496,10.350700,15.047500,6.727100,32.125300 
497,10.381300,15.236000,6.383300,32.000600 
498,10.320400,15.072000,6.233400,31.625800 
499,10.225500,14.904000,6.138300,31.267800 
500,10.242300,14.968500,6.096400,31.307200 
